categ_name,ac_group,ccy,group,TOTAL_AMOUNT,BANK_DATE,INT_RATE
Overdraft Account - Trading,3,NPR,CURRENT,30043696.09,8/27/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,199857.13,9/5/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,402441041.4,9/28/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,155574382.5,9/30/2018,0
Current Accounts,99,NPR,CURRENT,1181562.95,9/19/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,27940464.32,9/23/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,9802754.44,9/17/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,9/19/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/26/2018,0
Current Account,1,NPR,CURRENT,1703009515,9/17/2018,0
Current Account,1,NPR,CURRENT,1762801917,10/10/2018,0
DSA PARKING AC,10,NPR,CURRENT,NULL,10/15/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,7500,9/29/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,191424.4,10/13/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,109888.35,9/4/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/7/2018,0
Current Account,1,NPR,CURRENT,1897499524,10/13/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,311082.22,8/30/2018,0
Current Accounts,99,NPR,CURRENT,827737.55,8/31/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,104821084.6,8/29/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,8048515.62,10/3/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,341021.04,9/28/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,9189229.3,9/30/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,28931177.16,9/10/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,134618.07,10/15/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,10/16/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,21595910.72,10/5/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,12429428.43,10/20/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,83358.23,10/18/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,10698460.83,10/16/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,13725399.46,9/11/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,18966556.94,10/22/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,18020993.99,10/14/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,315328.78,9/3/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,24310248.95,9/21/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,367951975,8/27/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,12539583.88,10/6/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,109888.35,9/14/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,10/3/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,5489048.17,9/19/2018,0
Current Account,1,NPR,CURRENT,1730706296,9/27/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,10762748,9/7/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,15727925.96,10/10/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,18958049.89,10/15/2018,0
DSA PARKING AC,10,NPR,CURRENT,382027.98,10/2/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,227109782.9,10/16/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,338516686,10/17/2018,0
Current Account,1,NPR,CURRENT,1745686744,9/30/2018,0
Current Account,1,NPR,CURRENT,1652381506,9/24/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,1603105.51,10/4/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,391570701.1,9/12/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,341648.26,9/22/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,10698429.07,10/19/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,23920915.66,9/5/2018,0
Current Accounts,99,NPR,CURRENT,1568754.45,10/21/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,142540357.6,9/4/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,7500,10/18/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,41208274.75,9/30/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,156457254.8,10/10/2018,0
Current Accounts,99,NPR,CURRENT,1115122.25,9/29/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,37111926.6,10/3/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,393245.2,10/6/2018,0
Current Accounts,99,NPR,CURRENT,564374.51,10/2/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,387085.89,9/21/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,214903.83,10/16/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,340360931.7,9/2/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,31998011.97,9/17/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,407242.03,10/8/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,372686.3,9/12/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,236091.24,9/24/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,11667749.41,9/30/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/17/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,27918998.82,9/3/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,37557344.97,9/26/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,568902.2,9/23/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,396166242.2,10/1/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,164576123.8,9/24/2018,0
Current Accounts,99,NPR,CURRENT,1523196.79,10/12/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,9/16/2018,0
Current Accounts,99,NPR,CURRENT,1077159.95,9/22/2018,0
Current Accounts,99,NPR,CURRENT,1560880.89,10/15/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,307543.11,10/21/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,9/17/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/23/2018,0
Current Accounts,99,NPR,CURRENT,1181562.95,9/13/2018,0
Current Accounts,99,NPR,CURRENT,1181562.95,9/16/2018,0
DSA PARKING AC,10,NPR,CURRENT,NULL,10/18/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,332272.56,10/7/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,109888.35,9/7/2018,0
DSA PARKING AC,10,NPR,CURRENT,100,10/21/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,202104.08,10/10/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,30607725.7,10/7/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,200570345.9,9/8/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,316627.27,9/8/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,10/19/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,37181175.39,10/12/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,10/22/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/1/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,174136.26,9/1/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,219766522.6,9/5/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,11166974.38,9/23/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,14560531.65,10/4/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,276282.29,9/11/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,101331496.8,9/1/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,9831365.24,10/22/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,17957556.51,9/8/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,121362040.1,9/7/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,492462761.8,9/18/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,627390.63,9/6/2018,0
Current Account,1,NPR,CURRENT,1662502043,9/1/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,383517221.2,10/14/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,627390.63,9/3/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,9/1/2018,0
Current Account,1,NPR,CURRENT,1646312327,8/26/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,337566379.1,10/20/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,197513.96,8/26/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,9/27/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,8/31/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,10665865.43,10/9/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,379385441.7,9/25/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,197635.82,8/29/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,34527050.37,8/28/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,351681619.8,9/5/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,386303.35,10/5/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,42964340.63,8/31/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,31025438.76,9/6/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,668902.2,9/20/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,341079.05,9/9/2018,0
Current Account,1,NPR,CURRENT,1663487483,10/3/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,21923474.97,9/24/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,1185293.17,9/27/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,34801524.73,9/29/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,214618.07,10/11/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,118474.39,9/17/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,338333750.1,8/30/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,13030450,10/3/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,43149754.15,10/6/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,10202166.06,9/10/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,179726192.7,10/13/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,10/6/2018,0
Current Accounts,99,NPR,CURRENT,1001987.55,9/6/2018,0
DSA PARKING AC,10,NPR,CURRENT,NULL,10/8/2018,0
Current Accounts,99,NPR,CURRENT,972237.55,9/3/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,10674929.91,9/1/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,11133300,9/4/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,21942041.36,9/15/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,10/6/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,10/3/2018,0
DSA PARKING AC,10,NPR,CURRENT,NULL,10/5/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,9/10/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,19983755.45,10/17/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,214383823.4,9/10/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,10/6/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,8/28/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,21886889.97,10/12/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,56572300.49,10/10/2018,0
Current Accounts,99,NPR,CURRENT,827737.55,8/30/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,9/26/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,10/9/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,17142363.86,9/30/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/6/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,434183.72,8/25/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,29443729.01,10/14/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,155137.61,8/26/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,8/31/2018,0
Current Account,1,NPR,CURRENT,1661201936,8/31/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,7500,9/30/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,27383491.54,9/15/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/3/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,214618.07,10/12/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,7500,10/16/2018,0
Current Account,1,NPR,CURRENT,1593819414,9/20/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,7500,10/3/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,412310828.4,9/3/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,14809852.82,9/27/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,402302268.5,9/29/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,668902.2,9/21/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,181375400.6,10/12/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,33421858.98,8/27/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,397597.03,10/9/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,382514190.6,9/9/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,563652.2,9/24/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,9535133.36,9/25/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,10/3/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/12/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,11281466.41,9/28/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,813929.21,10/15/2018,0
Current Account,1,NPR,CURRENT,1587299673,10/18/2018,0
DSA PARKING AC,10,NPR,CURRENT,NULL,10/20/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,167915.42,10/13/2018,0
Current Account,1,NPR,CURRENT,1581080240,10/21/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,183935346.2,9/13/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,27421377.3,9/18/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,246509.21,9/13/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,314697.71,10/13/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,412484395.9,9/20/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,378083991.4,8/28/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,11576758.01,10/1/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,9/19/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,22418998.06,8/31/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,10/12/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,113409823.7,9/5/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,379252700.2,9/16/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,9/10/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,10/9/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,341079.05,9/7/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,627534.03,10/17/2018,0
Current Account,1,NPR,CURRENT,1833048406,10/9/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,307510.7,10/22/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,372771646.6,9/19/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,5965975.35,10/4/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,109888.35,9/11/2018,0
DSA PARKING AC,10,NPR,CURRENT,NULL,10/11/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,10698429.07,10/20/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,28232201.51,10/5/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,220906.01,9/6/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,34971127.28,9/25/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,11170375.38,9/21/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,7500,10/6/2018,0
Current Account,1,NPR,CURRENT,1604816393,9/7/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,9/13/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,324743.76,9/10/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,22594416.36,9/20/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,11164979.41,9/27/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,143524.39,9/29/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,143524.39,9/26/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,10707098.36,9/24/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,174517009.4,10/19/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,83358.23,10/19/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,246509.21,9/15/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,151933690,8/28/2018,0
Current Account,1,NPR,CURRENT,1543265394,10/22/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,490601.52,10/1/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,307543.82,10/18/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,10/5/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,1185293.17,9/28/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,11617520.89,10/13/2018,0
DSA PARKING AC,10,NPR,CURRENT,NULL,10/4/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,12897940.4,10/22/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,24474402.02,10/17/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,31507426.82,9/13/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,27902935.77,9/18/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,10/12/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,36054423.92,10/1/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,9/11/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,147643680,9/22/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,129492338.9,9/9/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,377461851.8,9/23/2018,0
Current Accounts,99,NPR,CURRENT,7995196.79,10/10/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,22418998.06,9/1/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,31998180.41,9/7/2018,0
DSA PARKING AC,10,NPR,CURRENT,NULL,10/10/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,177464928.5,10/21/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,34313672.49,10/8/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,176580497.8,9/19/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,386303.35,10/6/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,337566479.1,10/19/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,382879301.2,9/26/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,54714900.69,9/4/2018,0
Current Accounts,99,NPR,CURRENT,1181562.95,9/14/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,14431201.22,9/29/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,251293.64,10/5/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,28503406.97,9/11/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,8/30/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,10/14/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,214618.07,10/13/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,20724592.17,10/7/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,11583647.41,9/18/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,147330721.3,8/31/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,311082.22,9/1/2018,0
DSA PARKING AC,10,NPR,CURRENT,NULL,10/16/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,25475140.53,10/22/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,9141972.75,10/8/2018,0
Current Accounts,99,NPR,CURRENT,1001987.55,9/8/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,19983755.45,10/20/2018,0
Current Account,1,NPR,CURRENT,1694568826,10/5/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,9/17/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,174517009.4,10/18/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,37917725.2,10/11/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,21942041.36,9/14/2018,0
Current Accounts,99,NPR,CURRENT,1568754.45,10/20/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,7635.25,8/29/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,104599375,8/30/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,340446.04,9/27/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,20062494.26,8/29/2018,0
Current Accounts,99,NPR,CURRENT,1523196.79,10/13/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,382292.17,10/3/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,306812.3,9/3/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,20196145.97,8/31/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,1185293.17,9/29/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,11089267.27,8/28/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,54118092.22,9/5/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,221121878.4,9/6/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,395001361.7,10/3/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,10698492.68,10/17/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,341021.04,9/30/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,14147624.02,9/28/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,246864992,9/3/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,24247667.33,9/3/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,668902.2,9/22/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,38222351.3,9/8/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,8666702.91,8/27/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,9170158.29,10/1/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,7500,10/7/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,33790921.68,9/17/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,37157682.69,10/1/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,30711303.45,10/16/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,10/22/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,26380561.75,9/20/2018,0
Current Account with 1000 Min Bal,9,NPR,CURRENT,393872644.5,10/12/2018,0
Current Account,1,NPR,CURRENT,1664900491,8/27/2018,0
Current Accounts,99,NPR,CURRENT,447444.65,9/30/2018,0
Current Accounts,99,NPR,CURRENT,1079101.3,9/24/2018,0
Overdraft Account - Privelage Loan,10,NPR,CURRENT,276282.29,9/10/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,307543.82,10/19/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,83358.23,10/21/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,301350.24,8/27/2018,0
Current Ac with 100 Bal LAG IND,15,NPR,CURRENT,341623.87,9/19/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,30872051.23,9/16/2018,0
Sajilo Sana Udhami Karja,11,NPR,CURRENT,27421377.3,9/19/2018,0
Current Accounts,99,NPR,CURRENT,1339362.12,8/28/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/4/2018,0
Current Account,1,NPR,CURRENT,1565358032,9/14/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,77484962.97,10/1/2018,0
Current Account,1,NPR,CURRENT,1587003822,10/19/2018,0
Current Ac with 7500 Bal LAG CO,14,NPR,CURRENT,8735548.23,8/25/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,7500,10/2/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,28372212.25,9/25/2018,0
Other Working Capital Account,7,NPR,CURRENT,3810.8,9/20/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,143524.39,9/22/2018,0
Overdraft Account - Mortgage Loan,11,NPR,CURRENT,21524143.35,9/27/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,75357132.68,10/16/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,43059209.37,8/30/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,33323555.29,9/22/2018,0
CALL DEPOSITS-EURO,99,NPR,CURRENT,7500,10/5/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,178237.43,10/19/2018,0
Overdraft Account - Industry,2,NPR,CURRENT,38587434.04,10/13/2018,0
Yuva tatha sana byabasayi krishi ka,11,NPR,CURRENT,162237.43,10/22/2018,0
Current Account with 0 Min Balance,10,NPR,CURRENT,185640660.6,9/27/2018,0
Current Account,1,NPR,CURRENT,1612497852,9/11/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,9/14/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,10/13/2018,0
Demand Loan - Trading,5,NPR,CURRENT,7783.95,9/20/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,24024389.24,9/28/2018,0
Overdraft Account - Trading,3,NPR,CURRENT,33402489.77,10/21/2018,0
Overdraft Account - loan share bond,12,NPR,CURRENT,143524.39,9/25/2018,0
